tweet_id,text,misogyny,category
4715,مستخدم@ انت مكعب غباء حاقد. لو شو ما حكي السيد ما بدك تفهمي عليه هاي جماهير حاقنة وساكتة صرلها زمان من الشتائم… https://t.co/YzEpV85WM5,misogyny,discredit
5041,RT مستخدم@: #لبنان_ينتفض اذا كان في ايقونة الثورة فهي نانسي السبع، شو هالمحاورة الذكية والقوية ترفع لك القبعة... تحياتي��#نانسي_الس…,none,none
7746,مستخدم@ غصبا عنك اشرف منن يا عاهرة,misogyny,discredit
5497,مستخدم@ سدي بوزك هبلا,misogyny,discredit
4828,مستخدم@ دولة من غير جيش كإمرأة هجالة ( بلا زوج ) لما يشتري يتفرج زيك تماما,misogyny,dominance
6956,مستخدم@ فشرتي ولي تجيبي الثورة السورية لهون! العمى بقلبك شو انتهازية! انت الفساد بحد ذاتو والانتهازية والوصولية بحد ذاتها! روح انضبي ولي,misogyny,damning
605,مستخدم@ قبح الله وجهك يا حمالة الحطب,misogyny,damning
4608,مستخدم@ ههههههه انتي زي الفار واسنانك كلما دخلتي منطقه اكلتيها,misogyny,stereotyping & objectification
4754,مستخدم@ مستخدم@ مستخدم@ بس تكوني بالشارع بيكون عندك انفصام .حيرتينا، مرة مع طرابلس ،مرة مع قندهار ،ومرة… https://t.co/yclI5icYyv,misogyny,discredit
4598,مستخدم@ وجبهة الانقاذ ملهاش محل من الأعراب عندك,none,none
5379,مستخدم@ امرأة بحجم وطن Much Respect,none,none
1384,مستخدم@ منو خيك يا واطية,misogyny,discredit
495,مستخدم@ انصبي يا منافقة,misogyny,discredit
7527,مستخدم@ مستخدم@ هيدي نتيجة وساختك,misogyny,discredit
841,مستخدم@ سدي نيعك يا ديما صادق .,misogyny,discredit
7835,مستخدم@ مستخدم@ ��..اذا ما عملت هيك كيف بدها تكون ديما صادق ..,none,none
1590,مستخدم@ اتلمي واسكتي وخليكي في نفسك اللهم اني صايم بدل ما لساني يغلط وغطي شعرك واقفلي صدرك,misogyny,sexual harassment
2038,مستخدم@ نشالله بيقبرك و انا عليي الكفن شو بتحبي اللون,misogyny,damning
4135,حدا شاف سلاح ظاهر ومجموعات مُسلّحة أو بس نانسي السبع � #دكانة_الجديد,none,none
2953,مستخدم@ ما معقول ادي غبية . كيف بتحللي,misogyny,discredit
5204,مستخدم@ شو يمنى قلبتي ١٨٠ من لما صرتي بشغلك الجديد..صرتي حساسة ع..حزب الله #شوكة_بعين_الاعداء,none,none
6142,مستخدم@ لك احترامي على شجاعتك اتجاه الحرية,none,none
5731,مستخدم@ يلا نازلين، منلبس قميص اسود؟ انت نازلة؟,none,none
6803,مستخدم@ انت انسانة محترمة عندك مبادئ ربنا يبارك فيك,none,none
7294,مستخدم@ ياخنزيرة يابتاعة جهاد النكاح خسئت وكل عصابتك,misogyny,discredit
3215,كسم الحكام الستات دول نقصة عبط هي الكورة أوفسايد يابنت الوسخة,misogyny,discredit
4519,مستخدم@ إنت مين لتقولي شو الممنوع وشو المسموح ما تكون ساحة بيك وما عارفين !السيد أشرف وأطهر وأصدق من الكل .وكأنك… https://t.co/3abS9ABz5O,none,none
6588,مستخدم@ يخرب بيت امك هتفضلي طول عمرك واطية وقليلة الاصل يا حقيرة موتي بحقدك مصر هتفضل ام الدنيا و هتفضل حارقاكم كده,misogyny,discredit
4687,مستخدم@ بس يا اللي ريحتك وحشه 😊 ابقي استحمي عشان محدش يتريق عليكي يا غراب البين ✋,misogyny,stereotyping & objectification
5180,مستخدم@ يا بنت الحرام يا واطية يا بلا شرف رح تتدعوسي واحدة حقيرة,misogyny,discredit
2987,مستخدم@ انتي وحدة بلا اصل,misogyny,discredit
2660,مستخدم@ مستخدم@ زوجا كان جاسوس,none,none
5749,مستخدم@ ولا حد يقدر يمس منك شعرة الله معك وكوني مع الوطن,none,none
275,مستخدم@ انتي لستي من فصيلة النساء بل فصيلة الكلاب,misogyny,discredit
7704,RT مستخدم@: Tending n1 in lebanon #نصرالله_واحد_منن https://t.co/E6vvgN5JJW,none,none
7377,مستخدم@ هيدا نتيجة الشتم والسباب يا فهيمة,none,none
323,مستخدم@ مستخدم@ تفضلي واصل صيتك عفلسطين,none,none
6282,مستخدم@ ١٣ يوم تجييش ما بكفيكي يا هبلا؟,misogyny,discredit
839,مستخدم@ انشاءلله بيقبرك بلكي منرتاح منك ��,misogyny,damning
6558,مستخدم@ بهيدي الطريقة بتحكي مع بيك لرباكي ونعم التربية اذا كان بتعرفي مين الظاهر من حديثك بلا اهل,none,none
3251,مستخدم@ تفه عليك يا نسناسة يا واطية. الرجل قدم كل ما لديه للقضاء و هو قال انه يتابع الإجراءات القانونية لتأخذ العدالة مجراها عبر القضاء.,misogyny,discredit
1858,مستخدم@ مش أنتي ولا امثالك يلي بقرروا شو بصير بعد الثورة. أنتي جزء من منظومة الفساد. كل عمرك تطبلي وتزمري مع الس… https://t.co/XVHyNIYJXy,none,none
543,مستخدم@ ديما بليز ما بقا تسخّفي حالك,none,none
6835,مستخدم@ الجيش بدو يفك رقبتك,misogyny,threat of violence
6152,مستخدم@ مين ,misogyny,discredit
1458,مستخدم@ ليكي انا عم قلك يا ديما صادق ارحلي وما تقربي عل الاوادم ونهاية مهمتك خلصت فلّي بريحة طيبة احسن ما تفلّي بطريقة اخرى,none,none
984,مستخدم@ مستخدم@ وهاهاها هلق كل هالثورة كرمال هيك اه يا هبيله,misogyny,discredit
1360,مستخدم@ مستخدم@ غريب كيف مخليين وحدة متل هيدي عم تعمل فتن,none,none
2451,مستخدم@ مستخدم@ قريتي التاريخ يا يويو فيئي مطولة السهرة بلرقص,misogyny,stereotyping & objectification
5974,مستخدم@ مستخدم@ ما في اشطر منكن بنقل الاخبار الكاذبة,none,none
76,مستخدم@ مستخدم@ ديما شاطرة كتير بس السيد شال العلم لا حتى امثالك يفهمو بالطريقة الصحيحة صار الدفاع عن العلم ا… https://t.co/8qG5FqK7u7,none,none
3783,بشعة إي؟ إي دوقيها مستخدم@ https://t.co/q3hT60UGPa,misogyny,stereotyping & objectification
5083,مستخدم@ الحرمه.ناقصه.عقل.وميراث......والرجل.يبقى.رجل.دين.وصمود.وتحدي.,misogyny,dominance
3973,مستخدم@ أنتِ معش تحللي سياسي سياسي أنتِ معش تحللي,none,none
7570,مستخدم@ مخابرات جيش يا هبلة,misogyny,discredit
6048,والله النسوان اللي الواحد يعرفها او كان يعرفها كلهم مكمكمين 😂,misogyny,dominance
406,مستخدم@ مستخدم@ للأسف غنم الزعماء الطاءفين ��������,none,none
5350,مستخدم@ انو عم بتهاجميهون شو بدك يهدوك بارفان وشانيل,none,none
7129,مستخدم@ يا حقيرة يا دجالة زوجك الفاسد تخلى عن جنسيتو وإلك عين تحكي عن الوطنية يا وطية .. بالفعل كالعاهرة التي تح… https://t.co/wAhh41JsYX,misogyny,discredit
5426,مستخدم@ أنت مريضة وعلاجك يستعصي على الطب,none,none
1794,مستخدم@ ثمن خيانتك بخس .. وكلماتك رخيصه يا بائعه السموم,misogyny,discredit
657,مستخدم@ ياريتك تتخرصي وماتتكلميش عن مصر نص كلمة,misogyny,discredit
6378,مستخدم@ لعمى شو خسيسة وواطية انتي أكتر وحدي زبالة يا واطية,misogyny,discredit
6504,مستخدم@ انتي يهوديه مافي شك بوساختك,misogyny,discredit
1986,مستخدم@ يا ريت بتسمعي كلام السيّد حسن بدّقة.. كرمال يمكن يكونوا من اعلى لحظات الفهم بحياتك.,none,none
965,مستخدم@ تفه عليك يا علقة,misogyny,discredit
1734,مستخدم@ اتمنى انك تتكلمين من واقع تجربه لانو مو معقوله وحده تلعب لها ثلاث سنوات ولعبها زق؟؟؟ ليش لانو مكانها المطبخ!,misogyny,stereotyping & objectification
3898,مستخدم@ مستخدم@ يا شحاري بتشبه كل شي الا الانثى,misogyny,stereotyping & objectification
728,قناة الفتنة تصدر الاحكام مباشرة تقوم نانسي السبع بان مجموعة تابعة لحزبالله تقوم باعمال شغب وهذا غير ص… https://t.co/cM8eTMPoU3,none,none
2558,مستخدم@ قال لن يسقط العهد يا شرشوحة الكرة الأرضية,misogyny,discredit
532,مستخدم@ الله يحميكي نوال ويحمي كل المراسلين يللي عم يعملو شغلن ويحمي الثوار الأبطال,none,none
5103,مستخدم@ عصر البلطجة ما انتهى ☹,none,none
762,مستخدم@ ما راح ينشرك احد لانو نشرك احد بتفوه منك رائحة كريهة سوف تعم سائر ارجاء العالم 😷,misogyny,stereotyping & objectification
1589,مستخدم@ ونعم فيك يا بنت بلادي ربي يسعدك,none,none
1502,مستخدم@ مستخدم@ وليش ما دتفعتي عن مذيعات ال otv nbn المنار،وعن الجيش!,none,none
5331,مستخدم@ كذبك و استغلالك للناس صار باقصى درجاتو... اكتفي لان حالتك صارت مرضيّة روحي تعالجي.... ناشرة الاشاعات و ا… https://t.co/AhGu7FhBSZ,misogyny,discredit
1098,مستخدم@ يسقط عليكي حيط انشالله,misogyny,damning
1248,مستخدم@ مستخدم@ مستخدم@ بول البعير كتير عليك,misogyny,discredit
5669,مستخدم@ بس يا مره يا متنا..كه,misogyny,discredit
5285,مستخدم@ إعلامية انتهازية من الزمن المنحط والرديء تدعي الثورة والثوار وهي تعيش في عالم الثراء و البذخ صديقة… https://t.co/JhbGwmfJgl,misogyny,discredit
